,team_1,team_2,team_1_rating,team_2_rating,capacity,month,derby,year,city,temprature,precipitation,attendance,occuper
5325,16,2,7,1,54074,5,False,2009,31,12,53,44375,82
5326,30,10,12,17,25700,5,True,2009,16,14,52,24201,94
5327,23,12,13,2,48707,5,False,2009,14,10,23,47641,97
5328,31,41,9,19,30079,5,False,2009,13,12,26,24578,81
5329,5,13,5,6,53400,5,False,2009,26,12,21,47102,88
5330,33,34,20,16,20978,5,False,2009,7,13,16,19213,91
5331,40,4,10,8,30089,5,False,2009,33,12,21,27579,91
5332,19,15,4,14,36284,5,False,2009,16,14,52,35852,98
5333,13,31,5,9,42749,4,True,2009,13,8,23,42788,100
5334,41,16,19,7,21944,4,False,2009,23,8,50,21553,98
5335,4,30,8,12,39414,4,False,2009,31,10,36,35578,90
5336,2,40,1,13,40834,4,False,2009,16,11,30,41013,100
5337,12,19,2,4,75643,4,False,2009,26,9,27,75268,99
5338,15,33,14,20,28723,4,False,2009,25,9,27,20526,71
5339,39,23,18,10,25586,4,False,2009,27,9,13,25012,97
5340,10,36,17,16,35345,4,False,2009,16,11,30,33057,93
5341,34,14,15,11,32050,4,False,2009,15,9,33,28967,90
5342,1,5,3,6,60704,4,False,2009,16,11,30,60086,98
5343,39,13,18,6,25586,4,False,2009,27,9,13,23842,93
5344,16,10,7,17,54074,4,False,2009,31,10,36,37697,69
5345,36,1,15,3,25138,4,False,2009,5,10,36,22113,87
5346,33,13,20,6,20978,4,False,2009,7,9,19,16523,78
5347,31,39,9,18,30079,4,False,2009,13,8,23,26669,88
5348,14,4,12,8,31367,4,False,2009,12,9,26,27022,86
5349,30,34,10,16,25700,4,False,2009,16,11,30,25597,99
5350,19,2,4,1,36284,4,True,2009,16,11,30,35814,98
5351,5,12,5,2,53400,4,True,2009,26,9,27,47019,88
5352,40,15,11,14,30089,4,False,2009,33,9,27,27250,90
5353,23,41,13,19,48707,4,False,2009,14,7,23,41341,84
5354,13,4,7,8,42749,4,False,2009,13,8,23,38729,90
5355,36,33,16,20,25138,4,False,2009,5,10,36,14323,56
5356,19,1,5,3,36284,4,True,2009,16,11,30,36041,99
5357,2,15,1,15,40834,4,False,2009,16,11,30,40539,99
5358,34,40,14,10,32050,4,False,2009,15,9,33,28455,88
5359,14,12,11,2,31367,4,False,2009,12,9,26,29912,95
5360,16,30,6,12,54074,4,False,2009,31,10,36,42331,78
5361,5,31,4,9,53400,4,False,2009,26,9,27,45209,84
5362,39,41,19,18,25586,4,False,2009,27,9,13,24369,95
5363,10,23,16,13,35345,4,False,2009,16,11,30,34685,98
5364,31,16,9,6,30079,4,False,2009,13,8,23,27909,92
5365,30,36,12,16,25700,4,False,2009,16,11,30,22730,88
5366,4,10,8,17,39414,4,False,2009,31,10,36,37451,95
5367,12,2,2,1,75643,4,False,2009,26,9,27,75217,99
5368,1,34,3,14,60704,4,False,2009,16,11,30,60067,98
5369,15,13,15,7,28723,4,False,2009,25,9,27,21111,73
5370,33,14,20,11,20978,4,False,2009,7,9,19,16207,77
5371,40,39,10,18,30089,4,False,2009,33,9,27,27604,91
5372,23,19,13,5,48707,4,False,2009,14,7,23,43184,88
5373,41,5,19,4,21944,4,False,2009,23,8,50,21330,97
5374,5,36,5,16,53400,3,False,2009,26,6,25,43534,81
5375,41,14,19,10,21944,3,False,2009,23,5,69,21546,98
5376,16,23,6,13,54074,3,False,2009,31,7,40,43121,79
5377,31,1,9,3,30079,3,False,2009,13,6,19,27039,89
5378,2,13,2,7,40834,3,False,2009,16,8,29,41825,102
5379,39,30,18,12,25586,3,False,2009,27,7,12,24361,95
5380,19,33,4,20,36284,3,False,2009,16,8,29,35870,98
5381,10,40,17,11,35345,3,False,2009,16,8,29,34564,97
5382,34,4,14,8,32050,3,False,2009,15,6,36,28995,90
5383,15,12,15,1,28723,3,False,2009,25,6,25,25370,88
5384,13,23,7,13,42749,3,False,2009,13,6,19,37473,87
5385,5,4,5,8,53400,3,False,2009,26,6,25,45708,85
5386,33,2,20,2,20978,3,False,2009,7,8,17,18753,89
5387,14,31,11,9,31367,3,False,2009,12,7,25,23856,76
5388,10,34,17,15,35345,3,False,2009,16,8,29,33988,96
5389,30,5,10,5,25700,3,False,2009,16,8,29,25359,98
5390,14,2,12,3,31367,3,False,2009,12,7,25,25554,81
5391,12,16,1,6,75643,3,False,2009,26,6,25,75216,99
5392,13,34,7,16,42749,3,False,2009,13,6,19,37562,87
5393,4,15,8,14,39414,3,False,2009,31,7,40,36503,92
5394,33,39,20,19,20978,3,False,2009,7,8,17,16513,78
5395,40,19,11,4,30089,3,False,2009,33,6,25,27575,91
5396,23,31,13,9,48707,3,False,2009,14,6,18,37962,77
5397,36,41,15,18,25138,3,False,2009,5,7,40,18498,73
5398,1,10,2,17,60704,3,True,2009,16,8,29,60077,98
5399,36,13,15,7,25138,3,False,2009,5,7,40,16186,64
5400,16,33,5,20,54074,3,False,2009,31,7,40,40316,74
5401,12,30,1,10,75643,3,False,2009,26,6,25,75207,99
5402,23,5,14,6,48707,3,False,2009,14,6,18,41398,84
5403,19,14,4,12,36284,3,False,2009,16,8,29,35474,97
5404,31,4,8,9,30079,3,False,2009,13,6,19,24579,81
5405,15,36,13,15,28723,3,False,2009,25,6,25,20053,69
5406,41,34,18,17,21944,3,False,2009,23,5,69,21217,96
5407,2,10,2,16,40834,3,True,2009,16,8,29,41755,102
5408,40,13,11,7,30089,3,False,2009,33,6,25,27598,91
5409,39,1,19,3,25586,3,False,2009,27,7,12,25023,97
5410,41,40,18,11,21944,3,False,2009,23,5,69,14606,66
5411,33,31,20,8,20978,3,False,2009,7,8,17,18465,88
5412,23,15,13,14,48707,3,False,2009,14,6,18,36087,74
5413,36,16,15,6,25138,3,False,2009,5,7,40,17427,69
5414,4,39,9,19,39414,3,False,2009,31,7,40,34682,87
5415,1,41,3,18,60704,3,False,2009,16,8,29,60043,98
5416,10,15,16,14,35345,3,False,2009,16,8,29,33824,95
5417,34,12,17,1,32050,3,False,2009,15,6,36,28883,90
5418,19,4,4,10,36284,2,False,2009,16,6,47,35912,98
5419,16,14,6,12,54074,2,False,2009,31,6,40,42795,79
5420,23,30,14,9,48707,2,False,2009,14,4,17,40192,82
5421,2,5,1,5,40834,2,False,2009,16,6,47,41814,102
5422,31,36,8,16,30079,2,False,2009,13,5,23,25921,86
5423,15,34,15,17,28723,2,False,2009,25,5,28,21261,74
5424,41,33,19,20,21944,2,False,2009,23,3,75,19714,89
5425,40,1,11,3,30089,2,False,2009,33,5,28,27011,89
5426,12,10,2,13,75643,2,False,2009,26,5,28,73797,97
5427,13,41,7,19,42749,2,False,2009,13,5,23,38709,90
5428,30,31,9,10,25700,2,False,2009,16,6,47,21758,84
5429,5,16,5,6,53400,2,False,2009,26,5,28,47203,88
5430,36,19,15,4,25138,2,False,2009,5,6,40,16165,64
5431,14,15,12,18,31367,2,False,2009,12,5,28,23888,76
5432,4,12,8,2,39414,2,False,2009,31,6,40,39448,100
5433,1,23,3,14,60704,2,False,2009,16,6,47,60083,98
5434,10,39,13,17,35345,2,False,2009,16,6,47,33971,96
5435,34,2,16,1,32050,2,False,2009,15,5,29,28978,90
5436,33,40,20,11,20978,2,False,2009,7,6,23,17208,82
5437,36,15,14,18,25138,2,False,2009,5,6,40,18089,71
5438,40,5,11,4,30089,2,False,2009,33,5,28,26778,88
5439,1,16,3,5,60704,2,False,2009,16,6,47,60045,98
5440,13,12,7,2,42749,2,False,2009,13,5,23,42788,100
5441,10,31,15,8,35345,2,False,2009,16,6,47,34458,97
5442,34,19,16,6,32050,2,False,2009,15,5,29,27992,87
5443,14,39,12,17,31367,2,False,2009,12,5,28,23518,74
5444,4,2,9,1,39414,2,False,2009,31,6,40,36411,92
5445,5,15,4,18,53400,2,False,2009,26,5,28,42016,78
5446,33,23,20,13,20978,2,False,2009,7,6,23,16242,77
5447,36,40,14,11,25138,2,False,2009,5,6,40,16033,63
5448,30,41,10,19,25700,2,False,2009,16,6,47,23005,89
5449,31,34,8,19,30079,2,False,2009,13,5,23,24165,80
5450,2,1,1,3,40834,2,True,2009,16,6,47,41794,102
5451,16,4,4,9,54074,2,True,2009,31,6,40,44316,81
5452,15,30,17,10,28723,2,False,2009,25,5,28,22289,77
5453,41,10,15,18,21944,2,False,2009,23,3,75,21001,95
5454,39,5,14,6,25586,2,False,2009,27,5,12,24959,97
5455,12,33,2,20,75643,2,False,2009,26,5,28,74684,98
5456,40,14,11,12,30089,2,False,2009,33,5,28,27386,91
5457,23,36,13,16,48707,2,False,2009,14,4,17,38350,78
5458,19,13,5,7,36284,2,False,2009,16,6,47,35899,98
5459,30,33,10,20,25700,2,False,2009,16,6,47,21934,85
5460,39,2,18,1,25586,2,False,2009,27,5,12,16986,66
5461,23,40,13,12,48707,2,False,2009,14,4,17,35078,72
5462,5,33,6,20,53400,1,False,2009,26,5,32,44015,82
5463,1,12,3,2,60704,1,False,2009,16,6,52,60091,98
5464,31,19,8,4,30079,1,False,2009,13,4,34,27238,90
5465,30,13,10,7,25700,1,False,2009,16,6,52,25408,98
5466,39,34,18,17,25586,1,False,2009,27,4,17,24957,97
5467,16,15,5,16,54074,1,False,2009,31,5,58,43413,80
5468,10,14,15,11,35345,1,False,2009,16,6,52,33093,93
5469,36,4,14,9,25138,1,False,2009,5,5,58,16869,67
5470,41,2,19,1,21944,1,False,2009,23,3,114,21131,96
5471,13,1,7,3,42749,1,False,2009,13,4,34,39601,92
5472,2,31,1,8,40834,1,False,2009,16,6,52,41293,101
5473,14,36,11,14,31367,1,False,2009,12,5,32,22190,70
5474,4,23,9,13,39414,1,False,2009,31,5,58,32163,81
5475,33,10,20,16,20978,1,False,2009,7,6,35,18322,87
5476,34,16,17,5,32050,1,False,2009,15,4,46,28763,89
5477,15,41,15,18,28723,1,False,2009,25,5,32,23986,83
5478,19,30,4,10,36284,1,True,2009,16,6,52,35467,97
5479,12,39,1,18,75643,1,False,2009,26,5,32,73933,97
5480,1,15,2,19,60704,1,False,2009,16,6,52,59084,97
5481,16,19,6,4,54074,1,False,2009,31,5,58,42016,77
5482,13,10,7,16,42749,1,False,2009,13,4,34,35646,83
5483,14,30,12,9,31367,1,False,2009,12,5,32,21287,67
5484,15,1,19,2,28723,1,False,2009,25,5,32,23893,83
5485,40,16,11,6,30089,1,False,2009,33,5,32,27247,90
5486,2,23,3,13,40834,1,False,2009,16,6,52,41776,102
5487,12,41,1,15,75643,1,False,2009,26,5,32,75120,99
5488,19,39,4,18,36284,1,False,2009,16,6,52,35729,98
5489,34,36,17,14,32050,1,False,2009,15,4,46,27604,86
5490,4,5,10,5,39414,1,False,2009,31,5,58,37378,94
5491,5,14,4,13,53400,1,False,2009,26,5,32,40292,75
5492,1,4,3,12,60704,1,False,2009,16,6,52,60053,98
5493,31,12,8,2,30079,1,False,2009,13,4,34,28907,96
5494,40,30,10,9,30089,1,False,2009,33,5,32,22246,73
5495,33,1,20,3,20978,12,False,2009,7,6,31,20404,97
5496,12,36,2,16,75643,12,False,2009,26,5,37,74560,98
5497,13,16,6,7,42749,12,False,2009,13,5,27,42788,100
5498,15,39,18,19,28723,12,False,2009,25,5,37,20696,72
5499,19,10,5,17,36284,12,True,2009,16,6,65,35994,99
5500,14,23,13,11,31367,12,False,2009,12,6,45,25656,81
5501,2,30,1,9,40834,12,True,2009,16,6,65,41805,102
5502,4,41,12,14,39414,12,False,2009,31,6,72,39419,100
5503,40,31,10,8,30089,12,False,2009,33,5,37,27211,90
5504,34,5,15,4,32050,12,False,2009,15,5,54,28957,90
5505,1,13,3,6,60704,12,False,2009,16,6,65,60056,98
5506,39,12,19,2,25586,12,False,2009,27,5,18,24627,96
5507,5,40,4,10,53400,12,False,2009,26,5,37,47325,88
5508,23,4,11,12,48707,12,False,2009,14,4,22,46990,96
5509,36,14,16,13,25138,12,False,2009,5,6,72,20243,80
5510,16,34,7,15,54074,12,False,2009,31,6,72,41956,77
5511,31,2,8,1,30079,12,False,2009,13,5,27,28958,96
5512,30,19,9,5,25700,12,True,2009,16,6,65,25679,99
5513,10,33,17,20,35345,12,False,2009,16,6,65,33686,95
5514,41,15,14,18,21944,12,False,2009,23,4,135,21761,99
5515,34,41,12,14,32050,12,False,2009,15,5,54,27410,85
5516,4,31,15,7,39414,12,False,2009,31,6,72,33660,85
5517,10,2,19,1,35345,12,True,2009,16,6,65,33388,94
5518,33,16,20,8,20978,12,False,2009,7,6,31,20534,97
5519,13,40,4,11,42749,12,False,2009,13,5,27,35852,83
5520,14,19,13,5,31367,12,False,2009,12,6,45,26490,84
5521,30,12,9,2,25700,12,False,2009,16,6,65,25700,100
5522,5,23,6,10,53400,12,False,2009,26,5,37,44735,83
5523,1,39,3,17,60704,12,False,2009,16,6,65,60006,98
5524,41,1,13,3,21944,12,False,2009,23,4,135,21309,97
5525,2,33,1,20,40834,12,False,2009,16,6,65,40137,98
5526,16,36,6,14,54074,12,False,2009,31,6,72,41116,76
5527,19,5,5,8,36284,12,False,2009,16,6,65,35891,98
5528,23,13,10,4,48707,12,False,2009,14,4,22,34821,71
5529,31,14,7,12,30079,12,False,2009,13,5,27,23187,77
5530,15,10,17,19,28723,12,False,2009,25,5,37,17849,62
5531,12,34,2,18,75643,12,False,2009,26,5,37,73709,97
5532,16,1,7,3,54074,12,False,2009,31,6,72,43853,81
5533,40,36,11,14,30089,12,False,2009,33,5,37,26728,88
5534,31,10,8,18,30079,12,False,2009,13,5,27,28203,93
5535,15,5,19,6,28723,12,False,2009,25,5,37,22735,79
5536,41,30,13,9,21944,12,False,2009,23,4,135,18397,83
5537,2,4,1,15,40834,12,False,2009,16,6,65,41579,101
5538,39,14,16,12,25586,12,False,2009,27,5,18,24124,94
5539,23,33,10,20,48707,12,False,2009,14,4,22,37578,77
5540,19,34,5,17,36284,12,False,2009,16,6,65,36012,99
5541,12,13,2,4,75643,12,False,2009,26,5,37,75130,99
5542,30,23,8,10,25700,12,False,2009,16,6,65,23168,90
5543,4,19,15,4,39414,12,False,2009,31,6,72,34003,86
5544,1,40,3,11,60704,12,False,2009,16,6,65,60048,98
5545,13,39,5,16,42749,12,False,2009,13,5,27,39748,92
5546,14,16,12,7,31367,12,False,2009,12,6,45,29660,94
5547,10,12,17,2,35345,12,False,2009,16,6,65,34980,98
5548,36,31,14,9,25138,12,False,2009,5,6,72,18797,74
5549,34,15,18,19,32050,12,False,2009,15,5,54,27362,85
5550,5,2,6,1,53400,12,False,2009,26,5,37,47348,88
5551,33,41,20,13,20978,12,False,2009,7,6,31,17822,84
5552,34,31,19,11,32050,11,False,2009,15,8,51,26668,83
5553,4,16,16,5,39414,11,True,2009,31,8,67,39652,100
5554,1,2,4,1,60704,11,True,2009,16,9,72,60067,98
5555,14,40,13,9,31367,11,False,2009,12,8,43,25143,80
5556,30,15,10,18,25700,11,False,2009,16,9,72,23554,91
5557,5,39,7,15,53400,11,False,2009,26,7,35,46382,86
5558,33,12,20,2,20978,11,False,2009,7,8,28,20482,97
5559,10,41,17,12,35345,11,False,2009,16,9,72,34003,96
5560,36,23,14,8,25138,11,False,2009,5,8,67,20447,81
5561,13,19,6,3,42749,11,False,2009,13,7,31,39866,93
5562,39,4,15,14,25586,11,False,2009,27,7,18,24685,96
5563,30,14,10,12,25700,11,False,2009,16,9,72,21414,83
5564,15,14,18,12,28723,11,False,2009,25,7,35,21777,75
5565,19,36,4,16,36284,11,False,2009,16,9,72,35650,98
5566,40,33,9,20,30089,11,False,2009,33,7,35,27069,89
5567,16,5,7,6,54074,11,False,2009,31,8,67,44164,81
5568,31,30,13,10,30079,11,False,2009,13,7,31,23659,78
5569,41,13,11,5,21944,11,False,2009,23,6,126,21178,96
5570,2,34,1,19,40834,11,False,2009,16,9,72,41786,102
5571,39,10,15,17,25586,11,False,2009,27,7,18,24909,97
5572,23,1,8,3,48707,11,False,2009,14,6,26,44918,92
5573,12,4,2,14,75643,11,False,2009,26,7,35,75169,99
5574,16,31,7,15,54074,11,False,2009,31,8,67,42560,78
5575,39,40,17,9,25586,11,False,2009,27,7,18,24516,95
5576,10,4,18,12,35345,11,False,2009,16,9,72,32466,91
5577,36,30,13,11,25138,11,False,2009,5,8,67,16172,64
5578,2,12,1,3,40834,11,False,2009,16,9,72,41836,102
5579,13,15,5,16,42749,11,False,2009,13,7,31,38101,89
5580,14,33,14,20,31367,11,False,2009,12,8,43,23110,73
5581,5,41,6,10,53400,11,False,2009,26,7,35,47205,88
5582,19,23,4,8,36284,11,False,2009,16,9,72,35955,99
5583,34,1,19,2,32050,11,False,2009,15,8,51,28937,90
5584,10,13,16,7,35345,11,False,2009,16,9,72,30024,84
5585,31,5,14,4,30079,11,False,2009,13,7,31,21462,71
5586,15,2,15,1,28723,10,False,2009,25,11,46,22680,78
5587,41,39,10,19,21944,10,False,2009,23,10,99,20219,92
5588,4,13,13,7,39414,10,False,2009,31,12,58,36648,92
5589,30,16,11,6,25700,10,False,2009,16,13,61,25700,100
5590,12,14,2,18,75643,10,False,2009,26,11,46,74658,98
5591,1,19,3,5,60704,10,True,2009,16,13,61,60103,99
5592,33,36,20,12,20978,10,False,2009,7,12,29,18212,86
5593,40,34,9,17,30089,10,False,2009,33,11,46,27500,91
5594,23,10,8,16,48707,10,False,2009,14,10,33,39033,80
5595,15,4,12,14,28723,10,False,2009,25,11,46,21547,75
5596,16,12,5,2,54074,10,False,2009,31,12,58,44188,81
5597,5,30,6,13,53400,10,False,2009,26,11,46,44906,84
5598,10,1,19,3,35345,10,True,2009,16,13,61,34442,97
5599,34,13,17,7,32050,10,False,2009,15,11,43,28734,89
5600,31,23,15,8,30079,10,False,2009,13,11,31,21723,72
5601,41,36,11,10,21944,10,False,2009,23,10,99,19430,88
5602,39,33,18,20,25586,10,False,2009,27,11,15,23720,92
5603,19,40,4,9,36284,10,False,2009,16,13,61,36031,99
5604,2,14,1,16,40834,10,False,2009,16,13,61,40836,100
5605,30,39,12,18,25700,10,False,2009,16,13,61,22943,89
5606,14,41,13,10,31367,10,False,2009,12,11,54,26689,85
5607,36,5,14,5,25138,10,False,2009,5,12,58,20005,79
5608,13,2,6,2,42749,10,False,2009,13,11,31,39047,91
5609,1,31,4,17,60704,10,False,2009,16,13,61,34630,57
5610,4,34,11,16,39414,10,False,2009,31,12,58,27977,70
5611,12,15,1,15,75643,10,False,2009,26,11,46,75103,99
5612,33,19,20,3,20978,10,False,2009,7,12,29,20821,99
5613,40,10,9,19,30089,10,False,2009,33,11,46,24002,79
5614,23,16,7,8,48707,10,False,2009,14,10,33,47327,97
5615,13,5,7,4,42749,10,False,2009,13,11,31,37924,88
5616,1,14,5,16,60704,10,False,2009,16,13,61,59431,97
5617,4,40,10,11,39414,10,False,2009,31,12,58,36753,93
5618,10,30,19,15,35345,10,True,2009,16,13,61,32612,92
5619,2,16,1,6,40834,10,False,2009,16,13,61,41732,102
5620,15,19,13,3,28723,10,False,2009,25,11,46,21305,74
5621,41,31,9,14,21944,10,False,2009,23,10,99,20102,91
5622,39,36,18,12,25586,10,False,2009,27,11,15,22822,89
5623,34,33,17,20,32050,10,False,2009,15,11,43,29023,90
5624,12,23,2,8,75643,10,False,2009,26,11,46,75114,99
5625,5,10,5,18,53400,9,False,2009,26,14,26,42745,80
5626,23,34,8,16,48707,9,False,2009,14,13,19,26249,53
5627,31,15,14,13,30079,9,False,2009,13,14,17,28671,95
5628,14,13,15,7,31367,9,False,2009,12,14,30,25172,80
5629,16,39,3,19,54074,9,False,2009,31,15,49,44392,82
5630,30,1,17,6,25700,9,True,2009,16,16,41,25700,100
5631,33,4,20,9,20978,9,False,2009,7,15,15,18116,86
5632,40,12,12,1,30089,9,False,2009,33,14,26,27500,91
5633,19,41,4,11,36284,9,False,2009,16,16,41,35462,97
5634,36,2,10,2,25138,9,False,2009,5,15,49,18542,73
5635,12,5,2,4,75643,9,True,2009,26,14,26,75066,99
5636,34,30,12,14,32050,9,False,2009,15,14,45,27670,86
5637,4,14,13,18,39414,9,False,2009,31,15,49,35546,90
5638,2,19,1,6,40834,9,True,2009,16,16,41,41623,101
5639,41,23,9,8,21944,9,False,2009,23,13,66,20196,92
5640,1,36,7,15,60704,9,False,2009,16,16,41,59103,97
5641,13,33,5,20,42749,9,False,2009,13,14,17,35979,84
5642,15,40,17,10,28723,9,False,2009,25,14,26,20265,70
5643,39,31,19,11,25586,9,False,2009,27,14,10,23759,92
5644,10,16,16,3,35345,9,False,2009,16,16,41,34658,98
5645,31,13,15,6,30079,9,True,2009,13,14,17,25196,83
5646,30,4,10,19,25700,9,False,2009,16,16,41,24191,94
5647,14,34,14,16,31367,9,False,2009,12,14,30,24845,79
5648,16,41,5,12,54074,9,False,2009,31,15,49,43817,81
5649,5,1,3,9,53400,9,False,2009,26,14,26,47339,88
5650,33,15,20,18,20978,9,False,2009,7,15,15,17564,83
5651,40,2,8,1,30089,9,False,2009,33,14,26,27440,91
5652,23,39,7,17,48707,9,False,2009,14,13,19,38997,80
5653,36,10,11,13,25138,9,False,2009,5,15,49,17142,68
5654,19,12,4,2,36284,9,False,2009,16,16,41,35785,98
5655,33,5,20,4,20978,8,False,2009,7,17,10,17826,84
5656,4,36,16,17,39414,8,False,2009,31,16,66,35122,89
5657,13,30,8,15,42749,8,False,2009,13,16,27,32917,77
5658,2,41,1,10,40834,8,False,2009,16,18,57,40906,100
5659,14,10,18,11,31367,8,False,2009,12,16,35,23421,74
5660,15,16,19,7,28723,8,False,2009,25,16,31,23284,81
5661,40,23,5,9,30089,8,False,2009,33,16,31,27091,90
5662,19,31,2,12,36284,8,False,2009,16,18,57,35318,97
5663,34,39,13,14,32050,8,False,2009,15,16,54,27906,87
5664,12,1,3,6,75643,8,False,2009,26,16,31,75095,99
5665,16,13,10,12,54074,8,False,2009,31,16,66,43667,80
5666,10,19,11,1,35345,8,True,2009,16,18,57,33095,93
5667,41,4,7,20,21944,8,False,2009,23,15,99,19983,91
5668,30,2,13,2,25700,8,True,2009,16,18,57,25404,98
5669,1,33,3,19,60704,8,False,2009,16,18,57,60049,98
5670,31,40,8,9,30079,8,False,2009,13,16,27,21694,72
5671,39,15,15,17,25586,8,False,2009,27,17,14,22999,89
5672,5,34,5,14,53400,8,False,2009,26,16,31,47287,88
5673,23,14,6,18,48707,8,False,2009,14,15,31,37106,76
5674,36,12,16,4,25138,8,False,2009,5,16,66,18164,72
5675,31,33,9,18,30079,8,False,2009,13,16,27,19922,66
5676,41,12,12,10,21944,8,False,2009,23,15,99,20872,95
5677,39,19,19,1,25586,8,False,2009,27,17,14,24735,96
5678,16,40,4,14,54074,8,False,2009,31,16,66,44318,81
5679,23,2,11,2,48707,8,False,2009,14,15,31,41179,84
5680,36,34,7,13,25138,8,False,2009,5,16,66,16661,66
5681,12,31,9,13,75643,8,False,2009,26,16,31,75062,99
5682,19,16,7,12,36284,8,False,2009,16,18,57,35935,99
5683,2,39,6,11,40834,8,False,2009,16,18,57,41597,101
5684,13,36,16,5,42749,8,False,2009,13,16,27,35578,83
5685,14,5,17,2,31367,8,False,2009,12,16,35,29584,94
5686,15,23,14,10,28723,8,False,2009,25,16,31,22247,77
5687,33,30,15,8,20978,8,False,2009,7,17,10,17510,83
5688,40,41,3,18,30089,8,False,2009,33,16,31,27385,91
5689,34,10,19,4,32050,8,False,2009,15,16,54,28674,89
5690,4,1,20,1,39414,8,False,2009,31,16,66,39309,99
5691,13,16,9,6,42749,5,False,2010,13,12,26,42785,100
5692,15,5,14,3,28723,5,False,2010,25,12,21,26285,91
5693,4,2,7,2,39414,5,False,2010,31,12,53,38712,98
5694,30,1,8,4,25700,5,True,2010,16,14,52,25674,99
5695,12,42,1,19,75643,5,False,2010,26,12,21,75400,99
5696,7,32,12,11,52305,5,False,2010,18,9,116,51678,98
5697,40,36,13,16,30089,5,False,2010,33,12,21,27566,91
5698,19,31,5,18,36284,5,False,2010,16,14,52,36119,99
5699,10,23,20,10,35345,5,False,2010,16,14,52,32792,92
5700,34,14,17,15,32050,5,False,2010,15,12,38,29009,90
5701,5,40,3,9,53400,5,False,2010,26,12,21,45103,84
5702,2,7,2,12,40834,5,False,2010,16,14,52,41739,102
5703,1,13,4,13,60704,5,False,2010,16,14,52,60023,98
5704,31,30,17,8,30079,5,False,2010,13,12,26,27759,92
5705,16,19,6,5,54074,5,False,2010,31,12,53,44893,83
5706,36,10,19,20,25138,5,False,2010,5,12,53,22043,87
5707,14,12,15,1,31367,5,False,2010,12,12,32,29867,95
5708,42,15,18,10,16220,5,False,2010,10,12,32,15979,98
5709,23,34,14,16,48707,5,False,2010,14,10,23,41273,84
5710,32,4,11,7,26445,5,False,2010,3,12,26,25838,97
5711,5,19,4,6,53400,5,False,2010,26,12,21,47029,88
5712,30,16,10,5,25700,5,False,2010,16,14,52,25693,99
5713,34,32,17,13,32050,5,False,2010,15,12,38,28510,88
5714,40,1,8,3,30089,5,False,2010,33,12,21,27478,91
5715,12,2,1,2,75643,5,False,2010,26,12,21,75445,99
5716,13,36,14,19,42749,5,False,2010,13,12,26,36293,84
5717,15,23,9,12,28723,5,False,2010,25,12,21,22597,78
5718,4,5,7,4,39414,5,False,2010,31,12,53,37351,94
5719,7,31,11,16,52305,5,False,2010,18,9,116,47409,90
5720,10,14,20,15,35345,5,False,2010,16,14,52,33789,95
5721,19,42,6,18,36284,5,False,2010,16,14,52,35585,98
5722,31,34,15,19,30079,5,False,2010,13,12,26,26072,86
5723,16,7,5,12,54074,5,False,2010,31,12,53,44923,83
5724,1,12,3,1,60704,5,False,2010,16,14,52,60107,99
5725,5,10,4,20,53400,5,False,2010,26,12,21,44511,83
5726,14,15,16,8,31367,4,False,2010,12,9,26,28985,92
5727,42,40,17,10,16220,4,False,2010,10,9,26,16003,98
5728,23,30,14,9,48707,4,False,2010,14,7,23,39576,81
5729,32,13,11,13,26445,4,False,2010,3,8,23,25889,97
5730,2,19,2,6,40834,4,True,2010,16,11,30,41681,102
5731,36,4,18,7,25138,4,False,2010,5,10,36,17051,67
5732,30,15,9,8,25700,4,False,2010,16,11,30,23222,90
5733,40,34,10,19,30089,4,False,2010,33,9,27,27030,89
5734,14,5,16,4,31367,4,False,2010,12,9,26,23529,75
5735,15,1,8,3,28723,4,False,2010,25,9,27,26881,93
